id,event_id,latitude,longitude,type,area,date_time,slope,state,county,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,event_url,fccs_number,owner,sf_event_guid,sf_server,sf_stream_name
SF11C18584742123278380,SF11E1124001,56.703,-109.212,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584752123278380,SF11E1105734,55.479,-109.113,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18584762123278380,SF11E1124001,56.829,-109.26,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584772123278380,SF11E1124001,56.858,-109.263,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584782123278380,SF11E1124001,56.486,-109.244,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584792123278380,SF11E1105734,55.484,-109.197,RX,499.999998758,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18584802123278380,SF11E1105734,55.521,-109.178,RX,199.999999503,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18584812123278380,SF11E1124001,56.496,-109.263,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584822123278380,SF11E1124001,56.852,-109.308,RX,199.999999503,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584832123278380,SF11E1105655,54.947,-109.133,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/026f4966-c01f-413e-b776-a4112ab3ff4f,,,026f4966-c01f-413e-b776-a4112ab3ff4f,playground.dri.edu,realtime
SF11C18584842123278380,SF11E1124001,56.51,-109.291,RX,199.999999503,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584852123278380,SF11E1106076,58.512,-109.491,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/d3400d33-800b-4a7b-8c28-917eb15f58a3,,,d3400d33-800b-4a7b-8c28-917eb15f58a3,playground.dri.edu,realtime
SF11C18584862123278380,SF11E1106076,58.541,-109.494,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/d3400d33-800b-4a7b-8c28-917eb15f58a3,,,d3400d33-800b-4a7b-8c28-917eb15f58a3,playground.dri.edu,realtime
SF11C18584872123278380,SF11E1106625,58.278,-109.484,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/3e1671b5-2734-4f91-b8c4-804cd43d6913,,,3e1671b5-2734-4f91-b8c4-804cd43d6913,playground.dri.edu,realtime
SF11C18584882123278380,SF11E1106076,58.53,-109.512,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/d3400d33-800b-4a7b-8c28-917eb15f58a3,,,d3400d33-800b-4a7b-8c28-917eb15f58a3,playground.dri.edu,realtime
SF11C18584892123278380,SF11E1106076,58.505,-109.537,RX,199.999999503,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/d3400d33-800b-4a7b-8c28-917eb15f58a3,,,d3400d33-800b-4a7b-8c28-917eb15f58a3,playground.dri.edu,realtime
SF11C18584902123278380,SF11E1124001,56.84,-109.378,RX,199.999999503,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584912123278380,SF11E1106076,58.52,-109.548,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/d3400d33-800b-4a7b-8c28-917eb15f58a3,,,d3400d33-800b-4a7b-8c28-917eb15f58a3,playground.dri.edu,realtime
SF11C18584922123278380,SF11E1106076,58.548,-109.563,RX,299.999999255,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/d3400d33-800b-4a7b-8c28-917eb15f58a3,,,d3400d33-800b-4a7b-8c28-917eb15f58a3,playground.dri.edu,realtime
SF11C18584932123278380,SF11E1105734,55.524,-109.256,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18584942123278380,SF11E1124001,56.815,-109.384,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584952123278380,SF11E1106625,58.286,-109.54,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/3e1671b5-2734-4f91-b8c4-804cd43d6913,,,3e1671b5-2734-4f91-b8c4-804cd43d6913,playground.dri.edu,realtime
SF11C18584962123278380,SF11E1105734,55.513,-109.272,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18584972123278380,SF11E1105734,55.557,-109.285,RX,199.999999503,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18584982123278380,SF11E1124001,56.717,-109.392,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18584992123278380,SF11E1124001,56.858,-109.433,RX,399.999999007,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18585002123278380,SF11E1105655,54.953,-109.236,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/026f4966-c01f-413e-b776-a4112ab3ff4f,,,026f4966-c01f-413e-b776-a4112ab3ff4f,playground.dri.edu,realtime
SF11C18585012123278380,SF11E1124001,56.834,-109.422,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18585022123278380,SF11E1106076,58.528,-109.604,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/d3400d33-800b-4a7b-8c28-917eb15f58a3,,,d3400d33-800b-4a7b-8c28-917eb15f58a3,playground.dri.edu,realtime
SF11C18585032123278380,SF11E1106625,58.275,-109.595,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/3e1671b5-2734-4f91-b8c4-804cd43d6913,,,3e1671b5-2734-4f91-b8c4-804cd43d6913,playground.dri.edu,realtime
SF11C18585042123278380,SF11E1105655,54.952,-109.27,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/026f4966-c01f-413e-b776-a4112ab3ff4f,,,026f4966-c01f-413e-b776-a4112ab3ff4f,playground.dri.edu,realtime
SF11C18585052123278380,SF11E1106076,58.493,-109.647,RX,199.999999503,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/d3400d33-800b-4a7b-8c28-917eb15f58a3,,,d3400d33-800b-4a7b-8c28-917eb15f58a3,playground.dri.edu,realtime
SF11C18585062123278380,SF11E1124001,56.842,-109.476,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18585072123278380,SF11E1124001,56.763,-109.486,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18585082123278380,SF11E1124001,56.86,-109.532,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18585092123278380,SF11E1105734,55.55,-109.445,RX,399.999999007,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585102123278380,SF11E1105734,55.587,-109.436,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585112123278380,SF11E1105734,55.606,-109.438,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585122123278380,SF11E1124001,56.859,-109.567,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18585132123278380,SF11E1105734,55.625,-109.468,RX,299.999999255,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585142123278380,SF11E1105734,55.586,-109.47,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585152123278380,SF11E1124001,56.74,-109.59,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/c2f2be07-42b7-4bca-9034-005c958807b1,,,c2f2be07-42b7-4bca-9034-005c958807b1,playground.dri.edu,realtime
SF11C18585162123278380,SF11E1105734,55.555,-109.502,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585172123278380,SF11E1105734,55.575,-109.504,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585182123278380,SF11E1105734,55.614,-109.508,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585192123278380,SF11E1105734,55.643,-109.511,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585202123278380,SF11E1105734,55.594,-109.523,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585212123278380,SF11E1105734,55.579,-109.556,RX,299.999999255,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585222123278380,SF11E1092280,56.455,-109.631,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/cde88cca-e1c9-415c-bcd8-44e2dbdb7ea7,,,cde88cca-e1c9-415c-bcd8-44e2dbdb7ea7,playground.dri.edu,realtime
SF11C18585232123278380,SF11E1106625,58.189,-109.825,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/3e1671b5-2734-4f91-b8c4-804cd43d6913,,,3e1671b5-2734-4f91-b8c4-804cd43d6913,playground.dri.edu,realtime
SF11C18585242123278380,SF11E1105734,55.593,-109.558,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585252123278380,SF11E1105734,55.612,-109.56,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
SF11C18585262123278380,SF11E1106625,58.204,-109.864,RX,299.999999255,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/3e1671b5-2734-4f91-b8c4-804cd43d6913,,,3e1671b5-2734-4f91-b8c4-804cd43d6913,playground.dri.edu,realtime
SF11C18585272123278380,SF11E1105734,55.646,-109.589,RX,199.999999503,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://playground.dri.edu/smartfire/events/5fa8bc58-58ba-4539-973f-24197bd8be07,,,5fa8bc58-58ba-4539-973f-24197bd8be07,playground.dri.edu,realtime
