id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,event_url,sf_event_guid,sf_server,sf_stream_name
SF11C31124934682754990,SF11E1832378,36.224,-90.697,RX,99.9999997516,201710140000Z,10.0,AR,USA,05055,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31124944682754990,SF11E1832378,36.206,-90.816,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31124954682754990,SF11E1826961,35.919,-91.219,RX,99.9999997516,201710140000Z,10.0,AR,USA,05075,http://128.208.123.111/smartfire/events/304f4566-f185-4292-9830-5987e8632f51,304f4566-f185-4292-9830-5987e8632f51,128.208.123.111,realtime
SF11C31124964682754990,SF11E1832378,35.833,-91.148,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31124974682754990,SF11E1832378,35.958,-90.923,RX,199.999999503,201710140000Z,,,,,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31124984682754990,SF11E1832378,35.598,-91.033,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31124994682754990,SF11E1832378,35.479,-91.081,RX,99.9999997516,201710140000Z,10.0,AR,USA,05067,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125004682754990,SF11E1832378,35.449,-90.941,RX,99.9999997516,201710140000Z,10.0,AR,USA,,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125014682754990,SF11E1832378,35.565,-90.755,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125024682754990,SF11E1832378,35.54,-90.758,RX,99.9999997516,201710140000Z,10.0,AR,USA,05111,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125034682754990,SF11E1833490,36.178,-89.913,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/f436fece-813e-420b-bcc5-c8df410f479a,f436fece-813e-420b-bcc5-c8df410f479a,128.208.123.111,realtime
SF11C31125044682754990,SF11E1833698,36.596,-90.596,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/1ffaa8af-db0f-4ffa-a3af-f6192bc35759,1ffaa8af-db0f-4ffa-a3af-f6192bc35759,128.208.123.111,realtime
SF11C31125054682754990,SF11E1832378,36.438,-90.697,RX,199.999999503,201710140000Z,,,,,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125064682754990,SF11E1832378,35.769,-90.801,RX,99.9999997516,201710140000Z,10.0,AR,USA,05031,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125074682754990,SF11E1830955,35.687,-91.377,RX,99.9999997516,201710140000Z,10.0,AR,USA,05063,http://128.208.123.111/smartfire/events/2ce8052d-9eeb-4532-bcf0-47803c42371b,2ce8052d-9eeb-4532-bcf0-47803c42371b,128.208.123.111,realtime
SF11C31125084682754990,SF11E1832378,36.453,-90.563,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125094682754990,SF11E1833580,35.879,-90.349,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/583bd6af-3537-4024-b8cf-a1ec9b94cea4,583bd6af-3537-4024-b8cf-a1ec9b94cea4,128.208.123.111,realtime
SF11C31125104682754990,SF11E1832378,35.479,-90.993,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125114682754990,SF11E1832378,35.397,-90.886,RX,99.9999997516,201710140000Z,10.0,AR,USA,05037,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125124682754990,SF11E1832378,36.056,-90.718,RX,99.9999997516,201710140000Z,10.0,AR,USA,05055,http://128.208.123.111/smartfire/events/2a44b87c-0294-4fe0-b356-5a713ef8d3f9,2a44b87c-0294-4fe0-b356-5a713ef8d3f9,128.208.123.111,realtime
SF11C31125134682754990,SF11E1833809,36.291,-90.914,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/54ae141e-7bea-4ec0-8750-8df3ad82df34,54ae141e-7bea-4ec0-8750-8df3ad82df34,128.208.123.111,realtime
SF11C31125144682754990,SF11E1833647,37.924,-92.5,RX,121.999999697,201710140000Z,,,,,http://128.208.123.111/smartfire/events/c07e208f-601f-4f4e-b68c-6e3053715bb3,c07e208f-601f-4f4e-b68c-6e3053715bb3,128.208.123.111,realtime
SF11C31125154682754990,SF11E1815441,39.38,-123.127,WF,349.999999131,201710140000Z,10.0,CA,USA,06045,http://128.208.123.111/smartfire/events/76963ed2-9abf-49ad-9df9-8d6979c640fb,76963ed2-9abf-49ad-9df9-8d6979c640fb,128.208.123.111,realtime
SF11C31125164682754990,SF11E1833413,40.467,-123.517,WF,209.999999478,201710140000Z,,,,,http://128.208.123.111/smartfire/events/530dd99f-2bab-4ab8-98ad-977828fc7763,530dd99f-2bab-4ab8-98ad-977828fc7763,128.208.123.111,realtime
SF11C31125174682754990,SF11E1833606,39.009,-121.359,WF,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/d9f218ef-d443-49cd-91e4-67bc1fa8d3f2,d9f218ef-d443-49cd-91e4-67bc1fa8d3f2,128.208.123.111,realtime
SF11C31125184682754990,SF11E1833620,43.59,-121.623,RX,69.9999998261,201710140000Z,,,,,http://128.208.123.111/smartfire/events/358c27fb-a52c-48ff-9c8a-18a65dc119d8,358c27fb-a52c-48ff-9c8a-18a65dc119d8,128.208.123.111,realtime
SF11C31125194682754990,SF11E1833959,43.74,-119.164,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/25a6cb2c-6bbd-4ccf-a040-893a5754ac92,25a6cb2c-6bbd-4ccf-a040-893a5754ac92,128.208.123.111,realtime
SF11C31125204682754990,SF11E1830528,45.994,-122.973,RX,45.9999998858,201710140000Z,10.0,OR,USA,41009,http://128.208.123.111/smartfire/events/c975aaf7-2760-4ad1-bc6f-50a3ba0a528c,c975aaf7-2760-4ad1-bc6f-50a3ba0a528c,128.208.123.111,realtime
SF11C31125214682754990,SF11E1833726,44.987,-123.423,RX,45.9999998858,201710140000Z,,,,,http://128.208.123.111/smartfire/events/e18a53f2-556b-460c-a0b8-092d306260e6,e18a53f2-556b-460c-a0b8-092d306260e6,128.208.123.111,realtime
SF11C31125224682754990,SF11E1833566,44.803,-123.309,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/45e47070-38f5-41e5-9574-e4a47f50de06,45e47070-38f5-41e5-9574-e4a47f50de06,128.208.123.111,realtime
SF11C31125234682754990,SF11E1833478,44.803,-123.389,RX,45.9999998858,201710140000Z,,,,,http://128.208.123.111/smartfire/events/337fb79e-354a-45f1-81a6-732e2f7a1517,337fb79e-354a-45f1-81a6-732e2f7a1517,128.208.123.111,realtime
SF11C31125244682754990,SF11E1833726,44.987,-123.469,RX,45.9999998858,201710140000Z,,,,,http://128.208.123.111/smartfire/events/e18a53f2-556b-460c-a0b8-092d306260e6,e18a53f2-556b-460c-a0b8-092d306260e6,128.208.123.111,realtime
SF11C31125254682754990,SF11E1833417,45.704,-123.08,RX,45.9999998858,201710140000Z,,,,,http://128.208.123.111/smartfire/events/0d82c7ea-4f09-4dc8-add4-98345bce7101,0d82c7ea-4f09-4dc8-add4-98345bce7101,128.208.123.111,realtime
SF11C31125264682754990,SF11E1833645,45.99,-120.89,RX,45.9999998858,201710140000Z,,,,,http://128.208.123.111/smartfire/events/61ec8fc2-6a35-4172-9c61-aa48931d83d7,61ec8fc2-6a35-4172-9c61-aa48931d83d7,128.208.123.111,realtime
SF11C31125274682754990,SF11E1833085,44.654,-119.44,RX,91.9999997715,201710140000Z,,,,,http://128.208.123.111/smartfire/events/cbd1dcbb-a91a-4bb0-a946-cb98e23eccde,cbd1dcbb-a91a-4bb0-a946-cb98e23eccde,128.208.123.111,realtime
SF11C31125284682754990,SF11E1833637,46.367,-118.464,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/ce4d4f6b-93f4-48d0-ba58-c83a844e9bae,ce4d4f6b-93f4-48d0-ba58-c83a844e9bae,128.208.123.111,realtime
SF11C31125294682754990,SF11E1833518,45.093,-118.083,RX,45.9999998858,201710140000Z,,,,,http://128.208.123.111/smartfire/events/fefcc138-76bb-4827-830b-9c6cbe954e52,fefcc138-76bb-4827-830b-9c6cbe954e52,128.208.123.111,realtime
SF11C31125304682754990,SF11E1833601,45.135,-118.144,RX,45.9999998858,201710140000Z,,,,,http://128.208.123.111/smartfire/events/caf3e359-40fa-4634-9e4b-77e1c3031ccd,caf3e359-40fa-4634-9e4b-77e1c3031ccd,128.208.123.111,realtime
SF11C31125314682754990,SF11E1833872,44.899,-118.067,RX,45.9999998858,201710140000Z,,,,,http://128.208.123.111/smartfire/events/d5429b6d-d1a2-436a-90af-1cc5f07b61e9,d5429b6d-d1a2-436a-90af-1cc5f07b61e9,128.208.123.111,realtime
SF11C31125324682754990,SF11E1835104,46.666,-116.329,RX,597.999998515,201710140000Z,,,,,http://128.208.123.111/smartfire/events/ea7a6b6b-5296-4240-9787-3052c53d425e,ea7a6b6b-5296-4240-9787-3052c53d425e,128.208.123.111,realtime
SF11C31125334682754990,SF11E1827020,46.403,-113.944,RX,183.999999543,201710140000Z,10.0,MT,USA,30081,http://128.208.123.111/smartfire/events/4f0db2b9-c9b9-4d65-beba-193f84b82d21,4f0db2b9-c9b9-4d65-beba-193f84b82d21,128.208.123.111,realtime
SF11C31125344682754990,SF11E1830430,44.761,-108.713,RX,99.9999997516,201710140000Z,10.0,WY,USA,56029,http://128.208.123.111/smartfire/events/83083de0-f063-4647-8696-9023b6e261d8,83083de0-f063-4647-8696-9023b6e261d8,128.208.123.111,realtime
SF11C31125354682754990,SF11E1830277,49.376,-98.693,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/998b3c98-0873-4720-8c58-9d05bf208271,998b3c98-0873-4720-8c58-9d05bf208271,128.208.123.111,realtime
SF11C31125364682754990,SF11E1830469,49.657,-98.421,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/101c5e35-784e-4554-8791-0693247330ae,101c5e35-784e-4554-8791-0693247330ae,128.208.123.111,realtime
SF11C31125374682754990,SF11E1833591,50.158,-98.636,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/c1fcf0bd-c3c4-475d-afe5-04bedadcec8e,c1fcf0bd-c3c4-475d-afe5-04bedadcec8e,128.208.123.111,realtime
SF11C31125384682754990,SF11E1833946,50.043,-99.656,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/683d31cd-cd62-4382-9e61-437bfde42657,683d31cd-cd62-4382-9e61-437bfde42657,128.208.123.111,realtime
SF11C31125394682754990,SF11E1833719,49.102,-102.338,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/a060a033-6759-4eff-b977-ff3700e5a225,a060a033-6759-4eff-b977-ff3700e5a225,128.208.123.111,realtime
SF11C31125404682754990,SF11E1834060,49.198,-101.486,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/05e0569f-394d-4a6f-a102-14d455011a1e,05e0569f-394d-4a6f-a102-14d455011a1e,128.208.123.111,realtime
SF11C31125414682754990,SF11E1834060,49.305,-101.428,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/05e0569f-394d-4a6f-a102-14d455011a1e,05e0569f-394d-4a6f-a102-14d455011a1e,128.208.123.111,realtime
SF11C31125424682754990,SF11E1834060,49.286,-101.512,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/05e0569f-394d-4a6f-a102-14d455011a1e,05e0569f-394d-4a6f-a102-14d455011a1e,128.208.123.111,realtime
SF11C31125434682754990,SF11E1833502,49.339,-101.608,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/78adcde6-a044-4039-9a5b-88ffccf225d7,78adcde6-a044-4039-9a5b-88ffccf225d7,128.208.123.111,realtime
SF11C31125444682754990,SF11E1834060,49.354,-101.28,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/05e0569f-394d-4a6f-a102-14d455011a1e,05e0569f-394d-4a6f-a102-14d455011a1e,128.208.123.111,realtime
SF11C31125454682754990,SF11E1834101,49.507,-101.268,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/a891fe70-ee45-42de-a6e1-ae08333cc488,a891fe70-ee45-42de-a6e1-ae08333cc488,128.208.123.111,realtime
SF11C31125464682754990,SF11E1834060,49.363,-101.557,RX,199.999999503,201710140000Z,,,,,http://128.208.123.111/smartfire/events/05e0569f-394d-4a6f-a102-14d455011a1e,05e0569f-394d-4a6f-a102-14d455011a1e,128.208.123.111,realtime
SF11C31125474682754990,SF11E1834060,49.335,-101.5,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/05e0569f-394d-4a6f-a102-14d455011a1e,05e0569f-394d-4a6f-a102-14d455011a1e,128.208.123.111,realtime
SF11C31125484682754990,SF11E1834101,49.455,-101.271,RX,199.999999503,201710140000Z,,,,,http://128.208.123.111/smartfire/events/a891fe70-ee45-42de-a6e1-ae08333cc488,a891fe70-ee45-42de-a6e1-ae08333cc488,128.208.123.111,realtime
SF11C31125494682754990,SF11E1833871,49.526,-101.562,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/c9617303-4846-49b5-928a-4db9a4362cfa,c9617303-4846-49b5-928a-4db9a4362cfa,128.208.123.111,realtime
SF11C31125504682754990,SF11E1833948,49.581,-101.665,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/d9bf241e-0101-4ef8-84cb-7ecfab8cb854,d9bf241e-0101-4ef8-84cb-7ecfab8cb854,128.208.123.111,realtime
SF11C31125514682754990,SF11E1833418,49.541,-101.686,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/bbf8d2d1-65ef-4da8-9bdc-bc32e75b7593,bbf8d2d1-65ef-4da8-9bdc-bc32e75b7593,128.208.123.111,realtime
SF11C31125524682754990,SF11E1833494,49.661,-101.728,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/1572bacb-d71c-4102-b481-1588d01877c6,1572bacb-d71c-4102-b481-1588d01877c6,128.208.123.111,realtime
SF11C31125534682754990,SF11E1831056,49.587,-101.764,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/349e1624-77b9-41ab-9842-a2159699b16a,349e1624-77b9-41ab-9842-a2159699b16a,128.208.123.111,realtime
SF11C31125544682754990,SF11E1833483,49.755,-101.229,RX,199.999999503,201710140000Z,,,,,http://128.208.123.111/smartfire/events/a9c9f76d-a839-4018-8da4-a50b67b624c3,a9c9f76d-a839-4018-8da4-a50b67b624c3,128.208.123.111,realtime
SF11C31125554682754990,SF11E1834415,49.595,-102.004,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/91b125f9-f408-4e31-9672-249041bbb7da,91b125f9-f408-4e31-9672-249041bbb7da,128.208.123.111,realtime
SF11C31125564682754990,SF11E1830521,49.686,-101.981,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/be89e54c-93ae-44d2-a79c-dcfc56862583,be89e54c-93ae-44d2-a79c-dcfc56862583,128.208.123.111,realtime
SF11C31125574682754990,SF11E1833778,49.633,-103.244,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/253d1f92-ef0a-430d-b91e-301d6fe25d50,253d1f92-ef0a-430d-b91e-301d6fe25d50,128.208.123.111,realtime
SF11C31125584682754990,SF11E1833736,49.61,-103.092,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/326febd9-15af-4f09-a0ad-62f77f06f4dc,326febd9-15af-4f09-a0ad-62f77f06f4dc,128.208.123.111,realtime
SF11C31125594682754990,SF11E1833942,49.681,-103.506,RX,199.999999503,201710140000Z,,,,,http://128.208.123.111/smartfire/events/689c0b54-bb21-4781-920c-2fed24e41e8e,689c0b54-bb21-4781-920c-2fed24e41e8e,128.208.123.111,realtime
SF11C31125604682754990,SF11E1833942,49.671,-103.538,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/689c0b54-bb21-4781-920c-2fed24e41e8e,689c0b54-bb21-4781-920c-2fed24e41e8e,128.208.123.111,realtime
SF11C31125614682754990,SF11E1833716,48.42,-111.934,RX,149.999999627,201710140000Z,,,,,http://128.208.123.111/smartfire/events/c9ff2059-0acf-4ead-a078-e6ef58440598,c9ff2059-0acf-4ead-a078-e6ef58440598,128.208.123.111,realtime
SF11C31125624682754990,SF11E1833182,47.005,-116.367,RX,45.9999998858,201710140000Z,,,,,http://128.208.123.111/smartfire/events/913d7093-1e87-4302-af31-bc3cd75b45e0,913d7093-1e87-4302-af31-bc3cd75b45e0,128.208.123.111,realtime
SF11C31125634682754990,SF11E1832931,50.064,-110.717,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/3c636a0d-aab3-497d-8857-caaffc96ccdd,3c636a0d-aab3-497d-8857-caaffc96ccdd,128.208.123.111,realtime
SF11C31125644682754990,SF11E1832931,50.094,-110.706,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/3c636a0d-aab3-497d-8857-caaffc96ccdd,3c636a0d-aab3-497d-8857-caaffc96ccdd,128.208.123.111,realtime
SF11C31125654682754990,SF11E1830305,50.771,-106.405,RX,199.999999503,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/a132d05b-0508-466b-9b5d-d036185ad11a,a132d05b-0508-466b-9b5d-d036185ad11a,128.208.123.111,realtime
SF11C31125664682754990,SF11E1833960,50.789,-106.178,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/dab118dc-a2ca-475a-a69a-151e13817f89,dab118dc-a2ca-475a-a69a-151e13817f89,128.208.123.111,realtime
SF11C31125674682754990,SF11E1833671,50.222,-106.313,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/85850f05-a27d-458d-8d54-90cae43ee780,85850f05-a27d-458d-8d54-90cae43ee780,128.208.123.111,realtime
SF11C31125684682754990,SF11E1824558,50.725,-106.206,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/76b961fb-120e-4335-8f0e-8d47c71c6c15,76b961fb-120e-4335-8f0e-8d47c71c6c15,128.208.123.111,realtime
SF11C31125694682754990,SF11E1833800,51.082,-105.739,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/0c4928f7-7192-4841-b8b2-29e2bfca9306,0c4928f7-7192-4841-b8b2-29e2bfca9306,128.208.123.111,realtime
SF11C31125704682754990,SF11E1827524,50.951,-105.748,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/793be880-b713-4862-a028-5694d377fe90,793be880-b713-4862-a028-5694d377fe90,128.208.123.111,realtime
SF11C31125714682754990,SF11E1833532,51.015,-104.54,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/cd6e1821-998f-477b-a8e1-6a895188d8f6,cd6e1821-998f-477b-a8e1-6a895188d8f6,128.208.123.111,realtime
SF11C31125724682754990,SF11E1833459,50.947,-104.507,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/4159d929-adba-4dd5-bfae-db9d90d0dfd2,4159d929-adba-4dd5-bfae-db9d90d0dfd2,128.208.123.111,realtime
SF11C31125734682754990,SF11E1830348,50.958,-104.39,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/ede52cc4-1eea-4fd0-9545-70a9dcf2c842,ede52cc4-1eea-4fd0-9545-70a9dcf2c842,128.208.123.111,realtime
SF11C31125744682754990,SF11E1817771,50.702,-104.123,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/46e33eb4-db2b-4391-a840-63ca571892e8,46e33eb4-db2b-4391-a840-63ca571892e8,128.208.123.111,realtime
SF11C31125754682754990,SF11E1821168,51.057,-103.761,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/907e61b0-54ad-4836-93d7-08dfae83236c,907e61b0-54ad-4836-93d7-08dfae83236c,128.208.123.111,realtime
SF11C31125764682754990,SF11E1833832,50.97,-104.018,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/90eda092-2a4b-488f-a3dd-45ad93509c13,90eda092-2a4b-488f-a3dd-45ad93509c13,128.208.123.111,realtime
SF11C31125774682754990,SF11E1833505,51.061,-105.415,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/7d7a6893-fb2d-41ce-a154-5a365490acad,7d7a6893-fb2d-41ce-a154-5a365490acad,128.208.123.111,realtime
SF11C31125784682754990,SF11E1833800,51.081,-105.788,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/0c4928f7-7192-4841-b8b2-29e2bfca9306,0c4928f7-7192-4841-b8b2-29e2bfca9306,128.208.123.111,realtime
SF11C31125794682754990,SF11E1833504,50.823,-104.796,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/4190cb18-fa73-4d45-bea3-759219249715,4190cb18-fa73-4d45-bea3-759219249715,128.208.123.111,realtime
SF11C31125804682754990,SF11E1830395,51.229,-105.126,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/021d49a2-3d84-4798-bdfb-5ffc69ee5427,021d49a2-3d84-4798-bdfb-5ffc69ee5427,128.208.123.111,realtime
SF11C31125814682754990,SF11E1824661,51.18,-105.614,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/0fa62ca0-5d45-4edc-9e93-f2a257d1ea1a,0fa62ca0-5d45-4edc-9e93-f2a257d1ea1a,128.208.123.111,realtime
SF11C31125824682754990,SF11E1833599,51.15,-106.133,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/74055f03-0a02-4802-9e6b-3937e94462cc,74055f03-0a02-4802-9e6b-3937e94462cc,128.208.123.111,realtime
SF11C31125834682754990,SF11E1833889,51.251,-106.492,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/922c29af-9d0f-46b0-b423-c246ce01c3f5,922c29af-9d0f-46b0-b423-c246ce01c3f5,128.208.123.111,realtime
SF11C31125844682754990,SF11E1833707,50.068,-103.883,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/25c39af1-f90e-448e-8d78-56b2b794fd03,25c39af1-f90e-448e-8d78-56b2b794fd03,128.208.123.111,realtime
SF11C31125854682754990,SF11E1833787,49.941,-103.529,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/408289de-406e-4093-830b-d947e9848fbb,408289de-406e-4093-830b-d947e9848fbb,128.208.123.111,realtime
SF11C31125864682754990,SF11E1830904,50.143,-103.499,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/9b92c240-d23e-4713-90cc-b4a0ff9d9b69,9b92c240-d23e-4713-90cc-b4a0ff9d9b69,128.208.123.111,realtime
SF11C31125874682754990,SF11E1830904,50.176,-103.471,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/9b92c240-d23e-4713-90cc-b4a0ff9d9b69,9b92c240-d23e-4713-90cc-b4a0ff9d9b69,128.208.123.111,realtime
SF11C31125884682754990,SF11E1833669,50.243,-103.636,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/f9c2b6b5-6c97-493c-a4f6-3f32c47638a8,f9c2b6b5-6c97-493c-a4f6-3f32c47638a8,128.208.123.111,realtime
SF11C31125894682754990,SF11E1831140,50.139,-102.843,RX,199.999999503,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/ab80703d-37db-4294-a531-bf81fb106a43,ab80703d-37db-4294-a531-bf81fb106a43,128.208.123.111,realtime
SF11C31125904682754990,SF11E1830605,50.105,-102.677,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/80b75c98-7fe3-4700-ad52-9a4779894026,80b75c98-7fe3-4700-ad52-9a4779894026,128.208.123.111,realtime
SF11C31125914682754990,SF11E1817926,50.396,-102.612,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/f15a6f16-8594-4dc4-8bcd-fa93973913b9,f15a6f16-8594-4dc4-8bcd-fa93973913b9,128.208.123.111,realtime
SF11C31125924682754990,SF11E1830475,50.814,-103.218,RX,99.9999997516,201710140000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/cbe08e52-84b5-4e31-b80f-89df575e555c,cbe08e52-84b5-4e31-b80f-89df575e555c,128.208.123.111,realtime
SF11C31125934682754990,SF11E1834137,50.75,-103.188,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/74ee59d9-cd70-497b-bb64-bebe0ba8a274,74ee59d9-cd70-497b-bb64-bebe0ba8a274,128.208.123.111,realtime
SF11C31125944682754990,SF11E1834137,50.67,-103.2,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/74ee59d9-cd70-497b-bb64-bebe0ba8a274,74ee59d9-cd70-497b-bb64-bebe0ba8a274,128.208.123.111,realtime
SF11C31125954682754990,SF11E1834137,50.67,-103.066,RX,99.9999997516,201710140000Z,,,,,http://128.208.123.111/smartfire/events/74ee59d9-cd70-497b-bb64-bebe0ba8a274,74ee59d9-cd70-497b-bb64-bebe0ba8a274,128.208.123.111,realtime
